time,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Temp9,Temp10
03.08.2019 21:53:14,25,25,25,25,25,25,24,25,25,25
03.08.2019 22:13:15,25,25,25,25,25,25,24,26,25,25
03.08.2019 22:23:16,25,25,25,25,25,24,24,25,25,25
03.08.2019 22:43:17,25,24,25,25,25,24,24,25,25,25
03.08.2019 23:13:19,25,24,24,25,25,24,24,25,25,25
03.08.2019 23:43:23,25,24,24,25,25,24,24,26,25,25
04.08.2019 0:03:24,25,24,24,25,25,24,24,25,25,25
04.08.2019 0:33:26,25,24,24,25,25,24,24,25,25,24
04.08.2019 1:03:29,25,24,24,25,25,24,24,25,24,25
04.08.2019 1:23:30,25,24,24,24,25,24,24,25,24,24
04.08.2019 1:33:31,25,24,24,24,25,24,24,25,25,25
04.08.2019 1:53:32,24,24,24,24,25,24,24,25,25,24
04.08.2019 2:23:34,24,24,24,24,24,24,24,25,24,24
04.08.2019 2:43:35,24,24,24,24,24,24,24,25,24,24
04.08.2019 2:53:36,24,24,24,24,24,24,24,25,24,24
04.08.2019 3:13:37,24,24,24,24,24,24,24,25,24,24
04.08.2019 3:43:39,24,24,24,24,24,24,24,25,24,24
04.08.2019 4:13:41,24,23,24,24,24,23,24,25,24,24
04.08.2019 4:33:42,24,23,24,24,24,23,23,25,24,24
04.08.2019 4:43:43,24,23,24,24,24,23,23,25,24,24
04.08.2019 5:03:44,24,23,24,24,24,23,23,25,24,24
04.08.2019 5:33:46,24,23,23,24,24,23,23,25,24,24
04.08.2019 5:53:47,24,23,24,24,24,23,24,24,24,24
04.08.2019 6:03:48,24,23,24,24,24,23,24,25,24,24
04.08.2019 6:23:49,24,23,24,24,24,23,23,25,24,24
04.08.2019 6:53:51,24,23,23,24,24,23,23,25,24,24
04.08.2019 7:23:56,24,23,23,24,24,23,23,24,24,24
04.08.2019 7:43:57,24,23,23,24,24,23,23,25,24,24
04.08.2019 8:14:02,24,24,24,24,24,24,23,25,24,24
04.08.2019 8:54:05,24,24,24,24,24,24,24,25,24,24
04.08.2019 9:14:06,25,24,24,24,25,24,24,25,24,25
04.08.2019 9:44:08,25,24,25,25,25,24,24,25,25,25
04.08.2019 10:04:09,25,25,25,25,25,24,24,25,25,25
04.08.2019 10:14:10,25,24,25,25,25,25,25,26,25,25
04.08.2019 10:34:11,25,25,25,25,26,25,25,26,25,25
04.08.2019 11:54:16,27,26,26,27,27,26,26,27,27,26
04.08.2019 12:24:18,26,26,26,26,26,25,26,27,26,26
04.08.2019 12:34:19,26,25,26,26,26,25,25,27,26,26
04.08.2019 12:54:20,26,25,26,26,26,25,25,26,26,26
04.08.2019 13:14:22,25,26,26,25,26,25,25,26,26,26
04.08.2019 13:24:22,26,25,25,26,26,25,25,26,26,25
04.08.2019 13:54:24,25,25,25,25,25,25,24,26,25,25
04.08.2019 14:34:27,24,24,24,24,25,24,24,25,25,24
04.08.2019 15:04:29,24,24,24,24,25,24,24,25,24,24
04.08.2019 15:34:31,24,24,24,24,25,24,24,25,24,24
04.08.2019 15:44:32,24,24,24,25,25,24,24,25,24,24
04.08.2019 16:24:35,25,24,24,25,25,24,24,25,25,25
04.08.2019 16:54:40,25,24,25,25,26,24,24,26,25,25
04.08.2019 17:24:42,25,24,25,25,25,24,24,25,25,25
04.08.2019 17:44:43,25,24,25,25,25,25,24,26,25,25
04.08.2019 17:54:44,25,24,25,25,25,25,25,25,25,25
04.08.2019 18:24:46,25,24,24,25,25,24,24,25,25,25
04.08.2019 18:44:47,25,24,24,25,25,24,24,26,25,25
04.08.2019 18:54:48,25,24,25,25,25,24,24,26,25,25
04.08.2019 19:14:52,25,24,25,25,26,25,24,26,25,25
04.08.2019 19:44:54,26,25,25,25,26,25,25,26,26,25
04.08.2019 20:14:56,26,25,25,25,26,25,25,26,26,25
04.08.2019 20:34:57,26,25,25,26,26,25,25,26,26,25
04.08.2019 21:04:59,26,25,26,26,26,25,25,26,26,26
04.08.2019 21:25:00,26,25,25,26,26,25,25,26,26,26
04.08.2019 21:35:01,26,25,25,26,26,25,25,26,26,26
04.08.2019 22:15:04,26,25,25,26,26,25,25,26,26,26
04.08.2019 22:45:06,26,25,25,26,26,25,25,26,26,26
04.08.2019 23:05:07,26,26,26,26,26,26,26,27,26,26
04.08.2019 23:15:08,26,26,26,26,26,25,26,27,26,26
04.08.2019 23:45:10,26,25,26,26,26,25,25,26,26,26
05.08.2019 0:05:11,26,25,26,26,26,25,25,26,26,26
05.08.2019 0:15:12,26,25,26,26,26,25,25,26,26,26
05.08.2019 0:35:13,26,25,26,26,26,25,25,26,26,26
05.08.2019 1:05:15,26,26,26,26,26,26,26,27,26,26
05.08.2019 1:25:16,26,25,26,26,26,25,25,27,26,26
05.08.2019 1:55:18,26,25,26,26,26,25,25,26,26,26
05.08.2019 2:15:19,26,25,25,26,26,25,25,26,26,26
05.08.2019 2:25:20,26,25,26,26,26,25,25,26,26,26
05.08.2019 2:45:21,26,25,26,26,26,25,25,26,26,26
05.08.2019 2:55:22,26,25,26,26,26,25,25,26,26,26
05.08.2019 3:15:23,26,26,26,26,26,26,26,27,26,26
05.08.2019 3:45:25,26,25,26,26,26,25,25,26,26,26
05.08.2019 4:15:27,26,25,26,26,26,25,25,26,26,26
05.08.2019 4:35:28,26,25,26,26,26,25,25,26,26,26
05.08.2019 4:45:29,26,25,26,26,26,25,25,26,26,26
05.08.2019 5:05:33,26,26,26,26,26,26,26,27,26,26
05.08.2019 5:35:35,26,25,26,26,26,25,25,27,26,26
05.08.2019 5:55:36,26,25,26,26,26,25,25,26,26,26
05.08.2019 6:05:37,26,25,26,26,26,25,25,26,26,26
05.08.2019 6:25:38,26,25,26,26,26,25,25,26,26,26
05.08.2019 6:55:40,26,26,26,26,26,25,25,27,26,26
05.08.2019 7:15:41,26,26,26,26,27,26,26,27,26,26
05.08.2019 7:45:43,26,26,26,26,26,25,25,27,26,26
05.08.2019 8:15:45,26,26,26,26,26,25,25,27,26,26
05.08.2019 8:35:46,26,26,26,26,26,26,26,27,26,26
05.08.2019 8:45:47,26,26,26,26,26,26,26,27,26,26
05.08.2019 9:05:48,27,26,27,27,27,26,26,27,27,27
05.08.2019 9:35:50,28,27,27,27,28,27,27,28,27,27
05.08.2019 9:55:54,28,27,28,28,28,27,28,28,28,28
05.08.2019 10:05:55,29,28,28,28,29,28,28,29,28,28
05.08.2019 10:35:57,29,29,29,29,29,28,29,29,29,29
05.08.2019 11:05:59,30,29,29,29,30,29,29,30,30,30
05.08.2019 12:28:47,28,27,28,28,28,29,28,28,28,29
05.08.2019 12:58:49,28,28,28,29,29,28,28,29,29,29
05.08.2019 13:08:50,28,28,28,29,29,28,28,29,29,29
05.08.2019 14:09:01,28,28,28,28,29,28,28,29,28,28
05.08.2019 14:29:03,28,27,28,28,29,28,28,29,28,28
05.08.2019 15:29:18,27,27,27,28,28,27,27,28,28,28
05.08.2019 15:59:48,27,26,27,27,28,27,27,28,28,28
05.08.2019 16:09:49,27,27,27,27,28,27,27,28,27,27
05.08.2019 16:19:50,27,26,27,27,28,27,27,28,27,27
05.08.2019 16:59:59,27,26,26,27,27,26,26,27,27,27
05.08.2019 18:40:11,28,27,27,27,28,26,27,27,27,27
05.08.2019 19:00:12,28,28,28,28,28,27,27,28,28,28
05.08.2019 19:30:14,28,28,28,28,29,27,28,28,28,28
05.08.2019 20:00:16,28,27,28,28,28,27,27,28,28,28
05.08.2019 20:30:18,28,27,28,28,28,27,27,28,28,28
05.08.2019 20:50:19,28,27,27,28,28,27,27,28,28,28
05.08.2019 21:20:21,27,27,27,27,28,27,27,28,28,28
05.08.2019 21:40:22,27,27,27,27,28,27,27,28,28,28
05.08.2019 22:40:33,27,27,27,27,27,27,27,28,27,27
05.08.2019 23:00:34,27,26,27,27,27,26,26,27,27,27
05.08.2019 23:10:35,27,26,27,27,27,26,27,27,27,27
05.08.2019 23:30:36,27,26,27,27,27,26,26,27,27,27
06.08.2019 0:00:38,27,26,26,27,27,26,26,27,27,27
06.08.2019 0:20:39,27,27,27,27,27,26,26,27,27,27
06.08.2019 0:30:40,27,27,27,27,27,26,27,28,27,27
06.08.2019 1:00:42,27,26,27,27,27,26,26,27,27,27
06.08.2019 1:20:43,27,26,26,27,27,26,26,27,27,27
06.08.2019 1:30:44,27,26,26,27,27,26,26,27,27,27
06.08.2019 1:50:45,27,26,26,27,27,26,26,27,27,27
06.08.2019 2:20:47,27,26,27,27,27,26,26,27,27,27
06.08.2019 2:40:48,27,26,27,27,27,26,26,27,27,27
06.08.2019 3:10:50,27,26,26,27,27,26,26,27,27,27
06.08.2019 3:40:53,27,26,26,27,27,26,26,27,27,27
06.08.2019 4:00:54,27,26,26,27,27,26,26,27,27,27
06.08.2019 4:51:00,27,26,27,27,27,26,26,27,27,27
06.08.2019 5:21:02,27,26,26,27,27,26,26,27,27,27
06.08.2019 5:41:03,27,26,26,26,27,26,26,27,27,27
06.08.2019 6:11:05,27,26,26,26,27,26,26,27,27,27
06.08.2019 6:31:07,27,26,27,27,27,26,26,27,27,27
06.08.2019 6:41:08,27,26,27,27,27,26,26,27,27,27
06.08.2019 7:01:09,27,26,26,27,27,26,26,27,27,27
06.08.2019 7:31:14,27,26,26,26,27,26,26,27,27,27
06.08.2019 8:01:16,27,26,26,27,27,26,26,27,27,27
06.08.2019 8:21:17,27,26,27,27,27,26,26,27,27,27
06.08.2019 8:51:19,27,27,27,27,28,27,27,28,28,28
06.08.2019 9:21:21,28,27,27,27,28,27,27,28,28,28
06.08.2019 9:41:22,28,27,28,28,28,28,28,28,28,28
06.08.2019 9:51:23,28,28,28,28,29,28,28,29,28,28
06.08.2019 10:11:24,29,28,28,28,29,28,28,29,29,29
06.08.2019 10:21:26,29,29,29,29,29,29,29,29,29,29
06.08.2019 10:51:28,30,30,30,30,30,29,29,30,30,30
06.08.2019 11:11:29,30,30,30,30,31,30,30,30,30,30
06.08.2019 11:41:35,31,30,30,31,31,30,30,31,31,31
06.08.2019 11:51:36,32,31,31,31,32,31,31,31,31,31
06.08.2019 13:32:11,29,29,29,29,29,29,28,29,29,29
06.08.2019 13:42:12,29,29,29,29,29,29,29,29,29,29
06.08.2019 14:12:14,28,27,28,28,28,27,27,28,28,28
06.08.2019 15:42:26,26,25,26,26,26,25,25,26,26,25
06.08.2019 16:12:32,26,25,26,26,26,25,25,26,26,25
06.08.2019 17:02:36,25,24,25,25,25,24,24,26,25,25
06.08.2019 17:32:39,25,25,25,25,25,25,24,26,25,25
06.08.2019 17:42:40,25,25,25,25,26,25,25,26,25,25
06.08.2019 18:32:47,29,28,28,28,29,28,28,29,28,28
06.08.2019 18:42:48,29,28,28,28,29,28,28,29,28,28
06.08.2019 19:12:51,29,28,29,29,29,28,28,29,28,28
06.08.2019 19:32:52,29,28,29,28,29,28,28,29,28,28
06.08.2019 19:42:53,29,28,28,28,29,28,28,29,28,28
06.08.2019 20:02:54,28,28,28,28,29,28,28,29,28,28
06.08.2019 20:32:57,28,27,27,28,28,27,27,28,28,28
06.08.2019 21:02:59,28,27,27,27,28,27,27,28,28,28
06.08.2019 22:44:22,27,27,27,27,27,27,27,27,28,27
