stamp_time,count(tstep)
"2019-07-26 09:19:05",12
"2019-07-26 10:29:11",12
"2019-07-26 10:39:12",12
"2019-07-26 11:29:16",12
"2019-07-26 14:09:42",12
"2019-07-26 14:19:43",12
"2019-07-26 14:29:45",12
"2019-07-26 19:12:11",12
"2019-07-26 20:12:16",12
"2019-07-26 20:22:17",12
"2019-07-26 21:12:21",12
"2019-07-26 23:02:37",12
"2019-07-26 23:42:40",12
"2019-07-27 01:02:47",12
"2019-07-27 01:12:48",12
"2019-07-27 02:12:54",12
"2019-07-27 02:32:58",12
"2019-07-27 03:13:01",12
"2019-07-27 03:23:02",12
"2019-07-27 04:03:05",12
"2019-07-27 05:03:10",12
"2019-07-27 05:53:20",12
"2019-07-27 06:33:23",12
"2019-07-27 07:23:27",12
"2019-07-27 08:13:34",12
"2019-07-27 09:13:53",12
"2019-07-27 10:04:00",12
"2019-07-27 11:14:06",12
"2019-07-27 11:54:09",12
"2019-07-27 12:34:12",12
"2019-07-27 12:44:13",12
"2019-07-27 13:44:18",12
"2019-07-27 14:44:26",12
"2019-07-27 15:34:30",12
"2019-07-27 15:44:31",12
"2019-07-27 16:54:44",12
"2019-07-27 17:04:45",12
"2019-07-27 17:44:48",12
"2019-07-27 18:44:53",12
"2019-07-27 19:34:57",12
"2019-07-27 20:25:01",12
"2019-07-27 20:35:02",12
"2019-07-27 21:15:05",12
"2019-07-27 21:55:08",12
"2019-07-27 22:05:09",12
"2019-07-27 22:45:12",12
"2019-07-27 23:45:20",12
"2019-07-27 23:55:21",12
"2019-07-28 00:15:23",12
"2019-07-28 01:05:27",12
"2019-07-28 01:45:30",12
"2019-07-28 02:25:33",12
"2019-07-28 02:35:34",12
"2019-07-28 03:15:37",12
"2019-07-28 04:05:44",12
"2019-07-28 04:15:45",12
"2019-07-28 04:55:48",12
"2019-07-28 05:45:52",12
"2019-07-28 06:35:59",12
"2019-07-28 07:06:02",12
"2019-07-28 07:16:02",12
"2019-07-28 08:06:07",12
"2019-07-28 08:16:08",12
"2019-07-28 08:56:11",12
"2019-07-28 10:26:21",12
"2019-07-28 10:36:22",12
"2019-07-28 11:16:25",12
"2019-07-28 11:56:28",12
"2019-07-28 12:46:32",12
"2019-07-28 13:26:38",12
"2019-07-28 13:36:39",12
"2019-07-28 14:16:42",12
"2019-07-28 14:56:45",12
"2019-07-28 15:06:46",12
"2019-07-28 15:56:51",12
"2019-07-28 16:36:54",12
"2019-07-28 16:46:55",12
"2019-07-28 17:26:58",12
"2019-07-28 17:36:59",12
"2019-07-28 18:17:02",12
"2019-07-28 18:57:05",12
"2019-07-28 19:07:06",12
"2019-07-28 19:47:09",12
"2019-07-28 20:27:12",12
"2019-07-28 20:47:14",12
"2019-07-28 20:57:15",12
"2019-07-28 21:37:18",12
"2019-07-28 21:47:19",12
"2019-07-28 22:27:22",12
"2019-07-28 23:17:26",12
"2019-07-28 23:27:27",12
"2019-07-28 23:37:28",12
"2019-07-29 00:27:32",12
"2019-07-29 01:07:35",12
"2019-07-29 01:17:36",12
"2019-07-29 02:07:40",12
"2019-07-29 02:47:43",12
"2019-07-29 03:37:47",12
"2019-07-29 03:47:48",12
"2019-07-29 04:17:50",12
"2019-07-29 04:27:51",12
"2019-07-29 05:07:54",12
"2019-07-29 05:58:01",12
"2019-07-29 06:38:04",12
"2019-07-29 06:48:05",12
"2019-07-29 07:28:08",12
"2019-07-29 07:38:09",12
"2019-07-29 08:18:12",12
"2019-07-29 08:28:13",12
"2019-07-29 09:08:16",12
"2019-07-29 09:18:17",12
"2019-07-29 09:58:23",12
"2019-07-29 10:18:25",12
"2019-07-29 10:58:32",12
"2019-07-29 11:08:33",12
"2019-07-29 11:18:34",12
"2019-07-29 12:28:42",12
"2019-07-29 13:38:51",12
"2019-07-29 14:58:58",12
"2019-07-29 15:29:01",12
"2019-07-29 15:49:03",12
"2019-07-29 16:39:07",12
"2019-07-29 16:59:09",12
"2019-07-29 17:09:10",12
"2019-07-29 17:59:15",12
"2019-07-29 18:29:18",12
"2019-07-29 19:09:21",12
"2019-07-29 19:59:25",12
"2019-07-29 20:09:26",12
"2019-07-29 20:49:29",12
"2019-07-29 20:59:30",12
"2019-07-29 21:39:33",12
"2019-07-29 21:49:34",12
"2019-07-29 22:29:37",12
"2019-07-29 22:39:38",12
"2019-07-29 23:19:41",12
"2019-07-29 23:59:44",12
"2019-07-30 00:09:45",12
"2019-07-30 00:49:48",12
"2019-07-30 01:29:51",12
"2019-07-30 02:09:54",12
"2019-07-30 02:49:57",12
"2019-07-30 03:40:01",12
"2019-07-30 04:20:04",12
"2019-07-30 05:00:10",12
"2019-07-30 05:40:13",12
"2019-07-30 05:50:14",12
"2019-07-30 06:20:16",12
"2019-07-30 06:30:17",12
"2019-07-30 07:10:20",12
"2019-07-30 07:50:23",12
"2019-07-30 08:30:26",12
"2019-07-30 09:20:30",12
"2019-07-30 11:00:41",12
"2019-07-30 12:00:46",12
"2019-07-30 12:10:47",12
"2019-07-30 12:40:50",12
"2019-07-30 13:10:53",12
"2019-07-30 13:20:54",12
"2019-07-30 13:30:55",12
"2019-07-30 13:40:56",12
"2019-07-30 13:50:57",12
"2019-07-30 14:41:01",12
"2019-07-30 14:51:02",12
"2019-07-30 15:01:03",12
"2019-07-30 15:51:07",12
"2019-07-30 16:01:08",12
"2019-07-30 17:01:16",12
"2019-07-30 17:11:17",12
"2019-07-30 18:11:47",12
"2019-07-30 19:22:17",12
"2019-07-30 19:32:18",12
"2019-07-30 20:12:22",12
"2019-07-30 21:02:26",12
"2019-07-30 21:12:27",12
"2019-07-30 21:52:30",12
"2019-07-30 22:02:31",12
"2019-07-30 22:42:34",12
"2019-07-30 23:32:38",12
"2019-07-31 00:22:42",12
"2019-07-31 01:12:46",12
"2019-07-31 01:22:47",12
"2019-07-31 02:02:50",12
"2019-07-31 02:12:51",12
"2019-07-31 03:02:55",12
"2019-07-31 03:52:59",12
"2019-07-31 04:53:04",12
"2019-07-31 05:43:08",12
"2019-07-31 06:33:12",12
"2019-07-31 07:23:16",12
"2019-07-31 08:23:21",12
"2019-07-31 09:23:26",12
"2019-07-31 09:33:27",12
"2019-07-31 11:23:37",12
"2019-07-31 12:43:45",12
"2019-07-31 14:24:03",12
"2019-07-31 14:44:05",12
"2019-07-31 15:34:12",12
"2019-07-31 15:44:13",12
"2019-07-31 17:04:28",12
"2019-07-31 19:04:49",12
"2019-07-31 19:14:50",12
"2019-07-31 20:04:55",12
"2019-07-31 20:55:00",12
"2019-07-31 21:05:01",12
"2019-07-31 21:45:04",12
"2019-07-31 21:55:05",12
"2019-07-31 22:15:07",12
"2019-07-31 22:35:08",12
"2019-07-31 22:45:09",12
"2019-07-31 23:25:12",12
"2019-07-31 23:35:13",12
"2019-08-01 00:15:17",12
"2019-08-01 00:25:18",12
"2019-08-01 01:05:21",12
"2019-08-01 02:05:26",12
"2019-08-01 02:55:30",12
"2019-08-01 03:45:34",12
"2019-08-01 04:25:37",12
"2019-08-01 04:35:38",12
"2019-08-01 05:45:44",12
"2019-08-01 05:55:45",12
"2019-08-01 06:55:50",12
"2019-08-01 07:05:51",12
"2019-08-01 07:45:54",12
"2019-08-01 07:55:55",12
"2019-08-01 08:35:58",12
"2019-08-01 09:36:03",12
"2019-08-01 10:46:10",12
"2019-08-01 10:56:11",12
"2019-08-01 11:06:12",12
"2019-08-01 13:16:25",12
"2019-08-01 14:56:38",12
"2019-08-01 15:56:47",12
"2019-08-01 16:26:49",12
"2019-08-01 17:06:52",12
"2019-08-01 17:26:53",12
"2019-08-01 18:07:02",12
"2019-08-01 18:37:04",12
"2019-08-01 19:07:06",12
"2019-08-01 19:17:07",12
"2019-08-01 19:47:09",12
"2019-08-01 20:47:18",12
"2019-08-01 21:07:19",12
"2019-08-01 21:17:20",12
"2019-08-01 21:37:21",12
"2019-08-01 22:07:23",12
"2019-08-01 22:27:24",12
"2019-08-01 22:37:25",12
"2019-08-01 22:57:26",12
"2019-08-01 23:27:28",12
"2019-08-01 23:57:30",12
"2019-08-02 00:17:31",12
"2019-08-02 00:47:33",12
"2019-08-02 01:07:34",12
"2019-08-02 01:17:35",12
"2019-08-02 01:37:36",12
"2019-08-02 02:07:38",12
"2019-08-02 02:37:41",12
"2019-08-02 02:47:42",12
"2019-08-02 03:37:45",12
"2019-08-02 03:57:46",12
"2019-08-02 04:07:47",12
"2019-08-02 04:27:48",12
"2019-08-02 04:57:50",12
"2019-08-02 05:17:51",12
"2019-08-02 05:27:52",12
"2019-08-02 05:47:53",12
"2019-08-02 06:17:55",12
"2019-08-02 06:47:57",12
"2019-08-02 07:07:58",12
"2019-08-02 07:38:00",12
"2019-08-02 07:58:01",12
"2019-08-02 08:08:02",12
"2019-08-02 08:28:03",12
"2019-08-02 08:58:05",12
"2019-08-02 09:08:06",12
"2019-08-02 09:28:07",12
"2019-08-02 09:58:09",12
"2019-08-02 10:28:11",12
"2019-08-02 10:48:12",12
"2019-08-02 11:28:15",12
"2019-08-02 11:58:17",12
"2019-08-02 12:28:19",12
"2019-08-02 17:00:43",12
"2019-08-02 17:10:44",12
"2019-08-02 17:40:50",12
"2019-08-02 18:20:54",12
"2019-08-02 18:30:55",12
"2019-08-02 18:50:56",12
"2019-08-02 19:20:58",12
"2019-08-02 19:40:59",12
"2019-08-02 19:51:00",12
"2019-08-02 20:11:03",12
"2019-08-02 20:21:04",12
"2019-08-02 20:41:05",12
"2019-08-02 21:01:06",12
"2019-08-02 21:11:07",12
"2019-08-02 21:31:08",12
"2019-08-02 22:01:10",12
"2019-08-02 22:21:11",12
"2019-08-02 22:31:12",12
"2019-08-02 22:51:13",12
"2019-08-02 23:21:15",12
"2019-08-02 23:41:17",12
"2019-08-02 23:51:18",12
"2019-08-03 00:11:20",12
"2019-08-03 00:41:22",12
"2019-08-03 01:01:23",12
"2019-08-03 01:11:24",12
"2019-08-03 01:31:25",12
"2019-08-03 01:51:26",12
"2019-08-03 02:01:27",12
"2019-08-03 02:21:28",12
"2019-08-03 02:51:31",12
"2019-08-03 03:21:33",12
"2019-08-03 03:51:35",12
"2019-08-03 04:11:36",12
"2019-08-03 04:41:38",12
"2019-08-03 05:01:39",12
"2019-08-03 05:31:41",12
"2019-08-03 05:41:42",12
"2019-08-03 06:01:43",12
"2019-08-03 06:31:45",12
"2019-08-03 06:51:46",12
"2019-08-03 07:01:47",12
"2019-08-03 07:21:48",12
"2019-08-03 07:51:50",12
"2019-08-03 08:21:52",12
"2019-08-03 08:31:56",12
"2019-08-03 08:51:57",12
"2019-08-03 09:01:58",12
"2019-08-03 09:21:59",12
"2019-08-03 09:52:01",12
"2019-08-03 10:12:02",12
"2019-08-03 10:42:04",12
"2019-08-03 11:12:06",12
"2019-08-03 11:32:07",12
"2019-08-03 12:02:09",12
"2019-08-03 12:42:18",12
"2019-08-03 13:32:27",12
"2019-08-03 13:42:28",12
"2019-08-03 14:12:33",12
"2019-08-03 14:22:34",12
"2019-08-03 14:32:35",12
"2019-08-03 15:02:38",12
"2019-08-03 15:32:40",12
"2019-08-03 15:42:41",12
"2019-08-03 16:02:44",12
"2019-08-03 16:22:46",12
"2019-08-03 16:42:47",12
"2019-08-03 16:52:48",12
"2019-08-03 17:22:50",12
"2019-08-03 17:52:54",12
"2019-08-03 18:12:55",12
"2019-08-03 18:22:56",12
"2019-08-03 18:42:57",12
"2019-08-03 19:13:02",12
"2019-08-03 19:43:05",12
"2019-08-03 20:03:06",12
"2019-08-03 20:33:08",12
"2019-08-03 20:53:09",12
"2019-08-03 21:03:10",12
"2019-08-03 21:23:12",12
"2019-08-03 21:53:14",12
"2019-08-03 22:13:15",12
"2019-08-03 22:23:16",12
"2019-08-03 22:43:17",12
"2019-08-03 23:13:19",12
"2019-08-03 23:43:23",12
"2019-08-04 00:03:24",12
"2019-08-04 00:33:26",12
"2019-08-04 01:03:29",12
"2019-08-04 01:23:30",12
"2019-08-04 01:33:31",12
"2019-08-04 01:53:32",12
"2019-08-04 02:23:34",12
"2019-08-04 02:43:35",12
"2019-08-04 02:53:36",12
"2019-08-04 03:13:37",12
"2019-08-04 03:43:39",12
"2019-08-04 04:13:41",12
"2019-08-04 04:33:42",12
"2019-08-04 04:43:43",12
"2019-08-04 05:03:44",12
"2019-08-04 05:33:46",12
"2019-08-04 05:53:47",12
"2019-08-04 06:03:48",12
"2019-08-04 06:23:49",12
"2019-08-04 06:53:51",12
"2019-08-04 07:23:56",12
"2019-08-04 07:43:57",12
"2019-08-04 08:14:02",12
"2019-08-04 08:54:05",12
"2019-08-04 09:14:06",12
"2019-08-04 09:44:08",12
"2019-08-04 10:04:09",12
"2019-08-04 10:14:10",12
"2019-08-04 10:34:11",12
"2019-08-04 11:04:13",12
"2019-08-04 11:24:14",12
"2019-08-04 11:54:16",12
"2019-08-04 12:24:18",12
"2019-08-04 12:34:19",12
"2019-08-04 12:54:20",12
"2019-08-04 13:14:22",12
"2019-08-04 13:24:22",12
"2019-08-04 13:54:24",12
"2019-08-04 14:34:27",12
"2019-08-04 15:04:29",12
"2019-08-04 15:34:31",12
"2019-08-04 15:44:32",12
"2019-08-04 16:24:35",12
"2019-08-04 16:54:40",12
"2019-08-04 17:24:42",12
"2019-08-04 17:44:43",12
"2019-08-04 17:54:44",12
"2019-08-04 18:24:46",12
"2019-08-04 18:44:47",12
"2019-08-04 18:54:48",12
"2019-08-04 19:14:52",12
"2019-08-04 19:44:54",12
"2019-08-04 20:14:56",12
"2019-08-04 20:34:57",12
"2019-08-04 21:04:59",12
"2019-08-04 21:25:00",12
"2019-08-04 21:35:01",12
"2019-08-04 22:15:04",12
"2019-08-04 22:45:06",12
"2019-08-04 23:05:07",12
"2019-08-04 23:15:08",12
"2019-08-04 23:45:10",12
"2019-08-05 00:05:11",12
"2019-08-05 00:15:12",12
"2019-08-05 00:35:13",12
"2019-08-05 01:05:15",12
"2019-08-05 01:25:16",12
"2019-08-05 01:55:18",12
"2019-08-05 02:15:19",12
"2019-08-05 02:25:20",12
"2019-08-05 02:45:21",12
"2019-08-05 02:55:22",12
"2019-08-05 03:15:23",12
"2019-08-05 03:45:25",12
"2019-08-05 04:15:27",12
"2019-08-05 04:35:28",12
"2019-08-05 04:45:29",12
"2019-08-05 05:05:33",12
"2019-08-05 05:35:35",12
"2019-08-05 05:55:36",12
"2019-08-05 06:05:37",12
"2019-08-05 06:25:38",12
"2019-08-05 06:55:40",12
"2019-08-05 07:15:41",12
"2019-08-05 07:45:43",12
"2019-08-05 08:15:45",12
"2019-08-05 08:35:46",12
"2019-08-05 08:45:47",12
"2019-08-05 09:05:48",12
"2019-08-05 09:35:50",12
"2019-08-05 09:55:54",12
"2019-08-05 10:05:55",12
"2019-08-05 10:35:57",12
"2019-08-05 11:05:59",12
"2019-08-05 12:28:47",12
"2019-08-05 12:58:49",12
"2019-08-05 13:08:50",12
"2019-08-05 14:09:01",12
"2019-08-05 14:29:03",12
"2019-08-05 15:29:18",12
"2019-08-05 15:59:48",12
"2019-08-05 16:09:49",12
"2019-08-05 16:19:50",12
"2019-08-05 16:59:59",12
"2019-08-05 18:40:11",12
"2019-08-05 19:00:12",12
"2019-08-05 19:30:14",12
"2019-08-05 20:00:16",12
"2019-08-05 20:30:18",12
"2019-08-05 20:50:19",12
"2019-08-05 21:20:21",12
"2019-08-05 21:40:22",12
"2019-08-05 22:40:33",12
"2019-08-05 23:00:34",12
"2019-08-05 23:10:35",12
"2019-08-05 23:30:36",12
"2019-08-06 00:00:38",12
"2019-08-06 00:20:39",12
"2019-08-06 00:30:40",12
"2019-08-06 01:00:42",12
"2019-08-06 01:20:43",12
"2019-08-06 01:30:44",12
"2019-08-06 01:50:45",12
"2019-08-06 02:20:47",12
"2019-08-06 02:40:48",12
"2019-08-06 03:10:50",12
"2019-08-06 03:40:53",12
"2019-08-06 04:00:54",12
"2019-08-06 04:51:00",12
"2019-08-06 05:21:02",12
"2019-08-06 05:41:03",12
"2019-08-06 06:11:05",12
"2019-08-06 06:31:07",12
"2019-08-06 06:41:08",12
"2019-08-06 07:01:09",12
"2019-08-06 07:31:14",12
"2019-08-06 08:01:16",12
"2019-08-06 08:21:17",12
"2019-08-06 08:51:19",12
"2019-08-06 09:21:21",12
"2019-08-06 09:41:22",12
"2019-08-06 09:51:23",12
"2019-08-06 10:11:24",12
"2019-08-06 10:21:26",12
"2019-08-06 10:51:28",12
"2019-08-06 11:11:29",12
"2019-08-06 11:41:35",12
"2019-08-06 11:51:36",12
"2019-08-06 13:32:11",12
"2019-08-06 13:42:12",12
"2019-08-06 14:12:14",12
"2019-08-06 15:42:26",12
"2019-08-06 16:12:32",12
"2019-08-06 17:02:36",12
"2019-08-06 17:32:39",12
"2019-08-06 17:42:40",12
"2019-08-06 18:32:47",12
"2019-08-06 18:42:48",12
"2019-08-06 19:12:51",12
"2019-08-06 19:32:52",12
"2019-08-06 19:42:53",12
"2019-08-06 20:02:54",12
"2019-08-06 20:32:57",12
"2019-08-06 21:02:59",12
"2019-08-06 22:44:22",12
"2019-08-07 02:27:28",12
"2019-08-07 04:18:42",12
"2019-08-07 04:38:43",12
"2019-08-07 04:48:44",12
"2019-08-07 05:08:45",12
"2019-08-07 05:28:46",12
"2019-08-07 05:38:47",12
"2019-08-07 05:58:48",12
"2019-08-07 06:48:54",12
"2019-08-07 06:58:55",12
"2019-08-07 07:39:00",12
"2019-08-07 07:49:01",12
"2019-08-07 08:09:02",12
"2019-08-07 08:29:04",12
"2019-08-07 08:39:05",12
"2019-08-07 08:59:06",12
"2019-08-07 09:29:08",12
"2019-08-07 09:49:09",12
"2019-08-07 09:59:10",12
"2019-08-07 10:49:13",12
"2019-08-07 11:19:15",12
"2019-08-07 11:29:16",12
"2019-08-07 12:09:27",12
"2019-08-07 13:19:55",12
"2019-08-07 14:40:13",12
"2019-08-07 16:11:28",12
"2019-08-07 16:41:33",12
"2019-08-07 17:11:35",12
"2019-08-07 18:01:51",12
"2019-08-07 18:41:54",12
"2019-08-07 19:11:58",12
"2019-08-07 19:42:00",12
"2019-08-07 20:12:02",12
"2019-08-07 20:32:03",12
"2019-08-07 21:02:05",12
"2019-08-07 21:22:06",12
"2019-08-07 21:32:07",12
"2019-08-07 21:52:08",12
"2019-08-07 22:22:10",12
"2019-08-07 22:42:11",12
"2019-08-07 23:12:13",12
"2019-08-07 23:42:15",12
"2019-08-08 00:02:16",12
"2019-08-08 00:32:18",12
"2019-08-08 00:52:19",12
"2019-08-08 01:22:21",12
"2019-08-08 01:42:22",12
"2019-08-08 02:12:24",12
"2019-08-08 02:32:25",12
"2019-08-08 03:02:27",12
"2019-08-08 03:22:28",12
"2019-08-08 03:52:30",12
"2019-08-08 04:12:31",12
"2019-08-08 04:42:33",12
"2019-08-08 05:02:34",12
"2019-08-08 05:12:35",12
"2019-08-08 05:32:36",12
"2019-08-08 05:52:37",12
"2019-08-08 06:02:38",12
"2019-08-08 06:22:39",12
"2019-08-08 06:52:41",12
"2019-08-08 07:12:42",12
"2019-08-08 07:42:44",12
"2019-08-08 08:02:45",12
"2019-08-08 08:32:47",12
"2019-08-08 08:52:48",12
"2019-08-08 09:22:50",12
"2019-08-08 09:52:52",12
"2019-08-08 10:12:53",12
"2019-08-08 10:22:54",12
"2019-08-08 10:42:58",12
"2019-08-08 10:52:59",12
"2019-08-08 11:13:00",12
"2019-08-08 11:53:04",12
"2019-08-08 14:23:43",12
"2019-08-08 14:33:44",12
"2019-08-08 15:13:48",12
"2019-08-08 15:43:51",12
"2019-08-08 16:24:29",12
"2019-08-08 17:24:36",12
"2019-08-08 18:14:41",12
"2019-08-08 19:04:51",12
"2019-08-08 19:14:52",12
"2019-08-08 19:54:55",12
"2019-08-08 20:14:56",12
"2019-08-08 20:44:58",12
"2019-08-08 21:25:00",12
"2019-08-08 21:35:01",12
"2019-08-08 21:55:02",12
"2019-08-08 22:15:03",12
"2019-08-08 22:25:04",12
"2019-08-08 22:45:05",12
"2019-08-08 23:05:06",12
"2019-08-08 23:15:07",12
"2019-08-08 23:35:08",12
"2019-08-09 00:05:10",12
"2019-08-09 00:25:11",12
"2019-08-09 00:45:12",12
"2019-08-09 00:55:13",12
"2019-08-09 01:15:14",12
"2019-08-09 01:35:15",12
"2019-08-09 01:45:16",12
"2019-08-09 02:05:17",12
"2019-08-09 02:25:18",12
"2019-08-09 02:35:19",12
"2019-08-09 02:55:20",12
"2019-08-09 03:15:21",12
"2019-08-09 03:25:22",12
"2019-08-09 03:45:23",12
"2019-08-09 04:05:24",12
"2019-08-09 04:15:25",12
"2019-08-09 04:35:26",12
"2019-08-09 05:05:28",12
"2019-08-09 05:25:29",12
"2019-08-09 05:55:31",12
"2019-08-09 06:15:32",12
"2019-08-09 06:45:34",12
"2019-08-09 07:05:35",12
"2019-08-09 07:15:36",12
"2019-08-09 07:35:37",12
"2019-08-09 07:55:38",12
"2019-08-09 08:05:39",12
"2019-08-09 08:25:40",12
"2019-08-09 08:45:41",12
"2019-08-09 08:55:42",12
"2019-08-09 09:15:43",12
"2019-08-09 09:45:45",12
"2019-08-09 10:05:46",12
"2019-08-09 10:35:48",12
"2019-08-09 11:05:50",12
"2019-08-09 11:35:52",12
"2019-08-09 12:45:58",12
"2019-08-09 13:56:14",12
"2019-08-09 17:37:19",12
"2019-08-09 18:47:30",12
"2019-08-09 19:47:39",12
"2019-08-09 19:57:40",12
"2019-08-09 20:17:41",12
"2019-08-09 20:37:42",12
"2019-08-09 21:07:47",12
"2019-08-09 21:17:48",12
"2019-08-09 21:27:49",12
"2019-08-09 21:47:50",12
"2019-08-09 22:07:51",12
"2019-08-09 22:17:52",12
"2019-08-09 22:37:53",12
"2019-08-09 23:07:55",12
"2019-08-09 23:27:56",12
"2019-08-09 23:57:58",12
"2019-08-10 00:28:00",12
"2019-08-10 00:58:02",12
"2019-08-10 01:18:03",12
"2019-08-10 01:48:05",12
"2019-08-10 02:08:07",12
"2019-08-10 02:18:07",12
"2019-08-10 02:38:09",12
"2019-08-10 02:58:10",12
"2019-08-10 03:28:12",12
"2019-08-10 03:58:14",12
"2019-08-10 04:38:17",12
"2019-08-10 04:58:18",12
"2019-08-10 05:08:19",12
"2019-08-10 05:38:21",12
"2019-08-10 05:58:22",12
"2019-08-10 06:28:24",12
"2019-08-10 06:48:25",12
"2019-08-10 06:58:26",12
"2019-08-10 07:18:27",12
"2019-08-10 07:38:28",12
"2019-08-10 07:48:29",12
"2019-08-10 08:08:30",12
"2019-08-10 08:38:32",12
"2019-08-10 08:58:33",12
"2019-08-10 09:38:36",12
"2019-08-10 09:58:37",12
"2019-08-10 10:58:42",12
"2019-08-10 11:18:43",12
"2019-08-10 11:28:44",12
"2019-08-10 11:58:46",12
"2019-08-10 12:38:49",12
"2019-08-10 12:48:50",12
"2019-08-10 14:19:12",12
"2019-08-10 14:59:39",12
"2019-08-10 15:09:40",12
"2019-08-10 15:19:41",12
"2019-08-10 15:59:47",12
"2019-08-10 16:29:51",12
"2019-08-10 16:59:53",12
"2019-08-10 17:39:57",12
"2019-08-10 17:49:58",12
"2019-08-10 18:10:00",12
"2019-08-10 18:20:01",12
"2019-08-10 18:50:04",12
"2019-08-10 19:00:05",12
"2019-08-10 19:20:06",12
"2019-08-10 19:50:08",12
"2019-08-10 20:10:09",12
"2019-08-10 20:20:10",12
"2019-08-10 20:40:11",12
"2019-08-10 21:10:13",12
"2019-08-10 21:20:14",12
"2019-08-10 21:40:15",12
"2019-08-10 22:10:17",12
"2019-08-10 22:30:18",12
"2019-08-10 23:00:20",12
"2019-08-10 23:20:21",12
"2019-08-10 23:30:22",12
"2019-08-10 23:50:23",12
"2019-08-11 00:20:25",12
"2019-08-11 00:40:26",12
"2019-08-11 00:50:27",12
"2019-08-11 01:10:28",12
"2019-08-11 01:20:29",12
"2019-08-11 01:40:30",12
"2019-08-11 02:10:32",12
"2019-08-11 02:40:34",12
"2019-08-11 03:00:35",12
"2019-08-11 03:10:36",12
"2019-08-11 03:40:38",12
"2019-08-11 04:00:39",12
"2019-08-11 04:30:41",12
"2019-08-11 04:50:42",12
"2019-08-11 05:00:43",12
"2019-08-11 05:20:44",12
"2019-08-11 05:50:46",12
"2019-08-11 06:10:47",12
"2019-08-11 06:20:48",12
"2019-08-11 06:40:49",12
"2019-08-11 07:30:52",12
"2019-08-11 07:40:53",12
"2019-08-11 08:00:54",12
"2019-08-11 08:20:55",12
"2019-08-11 08:30:56",12
"2019-08-11 08:50:57",12
"2019-08-11 09:20:59",12
"2019-08-11 09:51:01",12
"2019-08-11 10:21:03",12
"2019-08-11 10:41:04",12
"2019-08-11 11:11:06",12
"2019-08-11 11:41:08",12
"2019-08-11 12:01:09",12
"2019-08-11 12:11:10",12
"2019-08-11 12:31:11",12
"2019-08-11 12:51:12",12
"2019-08-11 13:01:13",12
"2019-08-11 13:21:14",12
"2019-08-11 13:51:16",12
"2019-08-11 14:11:17",12
"2019-08-11 14:21:18",12
"2019-08-11 14:41:22",12
"2019-08-11 15:11:24",12
"2019-08-11 15:41:26",12
"2019-08-11 16:01:27",12
"2019-08-11 16:31:29",12
"2019-08-11 16:51:30",12
"2019-08-11 17:21:32",12
"2019-08-11 17:41:33",12
"2019-08-11 18:11:35",12
"2019-08-11 18:31:36",12
"2019-08-11 18:41:37",12
"2019-08-11 19:21:40",12
"2019-08-11 19:31:41",12
"2019-08-11 19:51:54",12
"2019-08-11 20:21:56",12
"2019-08-11 20:52:07",12
"2019-08-11 21:12:08",12
"2019-08-11 21:42:19",12
"2019-08-11 22:12:21",12
"2019-08-11 22:32:22",12
"2019-08-11 23:02:24",12
"2019-08-11 23:22:25",12
"2019-08-11 23:32:26",12
"2019-08-11 23:52:27",12
"2019-08-12 00:12:28",12
"2019-08-12 00:22:29",12
"2019-08-12 00:42:30",12
"2019-08-12 01:12:32",12
"2019-08-12 01:32:33",12
"2019-08-12 01:52:34",12
"2019-08-12 02:02:35",12
"2019-08-12 02:22:36",12
"2019-08-12 02:52:38",12
"2019-08-12 03:12:39",12
"2019-08-12 03:42:41",12
"2019-08-12 04:12:43",12
"2019-08-12 04:32:44",12
"2019-08-12 05:02:46",12
"2019-08-12 05:22:47",12
"2019-08-12 05:52:49",12
"2019-08-12 06:12:50",12
"2019-08-12 06:42:52",12
"2019-08-12 07:02:53",12
"2019-08-12 07:32:55",12
"2019-08-12 07:52:56",12
"2019-08-12 08:22:58",12
"2019-08-12 08:53:00",12
"2019-08-12 09:13:01",12
"2019-08-12 09:43:03",12
"2019-08-12 10:03:04",12
"2019-08-12 10:23:05",12
"2019-08-12 10:33:06",12
"2019-08-12 11:03:08",12
"2019-08-12 11:13:09",12
"2019-08-12 11:43:11",12
"2019-08-12 12:03:13",12
"2019-08-12 12:13:13",12
"2019-08-12 12:43:20",12
"2019-08-12 12:53:21",12
"2019-08-12 15:35:46",12
"2019-08-12 17:56:52",12
"2019-08-12 18:26:55",12
"2019-08-12 18:36:56",12
"2019-08-12 19:07:58",12
"2019-08-12 19:48:01",12
"2019-08-12 20:08:02",12
"2019-08-12 20:38:05",12
"2019-08-12 21:08:07",12
"2019-08-12 21:28:08",12
"2019-08-12 21:38:09",12
"2019-08-12 21:58:10",12
"2019-08-12 22:08:11",12
"2019-08-12 22:28:12",12
"2019-08-12 22:58:14",12
"2019-08-12 23:18:15",12
"2019-08-12 23:28:16",12
"2019-08-12 23:48:17",12
"2019-08-13 00:18:19",12
"2019-08-13 00:38:20",12
"2019-08-13 01:08:22",12
"2019-08-13 01:28:23",12
"2019-08-13 01:58:25",12
"2019-08-13 02:28:27",12
"2019-08-13 02:48:28",12
"2019-08-13 02:58:29",12
"2019-08-13 03:18:30",12
"2019-08-13 03:38:31",12
"2019-08-13 03:48:32",12
"2019-08-13 04:08:33",12
"2019-08-13 04:38:35",12
